1,22.28891,35.71389,24.97211,-2.655785,-15.32388,-7.994699,4.088848,-23.18934,-37.98005,-15.41331,3.342073,-5.696613,-20.94963,-21.60066,14.58983,27.37571,14.15664,0.8340457,7.993934,32.8446,39.17323,10.71076,29.856,27.99894,8.996875,2.395524,40.24548,56.3788,31.5258,-3.87942,-14.99768,6.229232,23.05077,-20.11823,-8.996951,1.058643,-2.421919,13.30296,-15.0572,-25.47198,2.949348,19.98629,11.43306,-8.851917,-16.8306,7.155056,-0.09552865,-2.274063,12.53853,-23.69074,-31.14734,-21.67947,-19.96865,-5.75157,9.482798,5.027915,-17.13824,11.22198,-1.927615,-13.36004,24.15751,11.30182,-7.896309,-10.87014,-0.7561764,17.23653,0.9510767,-28.7442,-16.78082,10.50974,25.38587,16.56564,-17.37411,-18.10067,11.02103,15.59989,-39.0084,-25.28709,-20.18288,-33.26211,-11.70916,25.8146,26.50602,-2.690286,-5.800458,8.794847,-3.247974,-23.37532,0.6486035,2.720113,-7.988647,-14.39732,-12.05899,-28.51287,-31.82895,-13.61092,-4.513931,-11.8182,-18.92958,-24.18633,-39.262,-26.99329,-7.266759,-2.343798,-14.52699,-16.9856,-1.511321,13.85677,-5.580813,-13.57798,-21.3807,-29.70583,-19.07512,-7.364151,-18.85685,-38.23877,-22.30038,-9.642819,-7.841597,-11.32456,-9.135623,-8.596003,-13.5087,-17.86756,-5.80748,19.64494,24.13986,7.336099,0.7469288,1.488822,-10.59977,-22.23858,-0.8498591,-6.219987,1.234666,31.46918,48.21572,12.34186,-2.568328,17.63675,20.66115,16.59585,25.7907,37.37828,25.45723,40.01481,58.81282,64.37469,58.24716,59.30982,72.58356,76.6704,55.72041,65.28607,74.93127,76.48006,72.76563,60.72631,66.74921,76.93369,69.09707,72.23166,79.34628,79.90652,71.97841,75.09544,78.95667,73.90647,63.95978,73.05058,62.74316,55.09402,70.18362,72.96848,59.9304,47.77074,49.31974,57.08912,36.03619,29.91234,48.90874,42.55254,34.67908,50.18452,68.70575,41.16254,50.03111,38.32541,18.27014,56.02802,41.2086,38.54919,56.05095,52.98185,67.02465,71.04173,59.42026,50.50828,90.26588,78.00945,56.47116,81.703,56.60398,33.44665,42.50036,64.67511,24.98833,26.80846,52.61108,56.29415,36.1684,33.19311,33.8641,30.31615,32.84551,8.817174,-10.53136,-4.891462,23.30918,37.30927,41.15878,32.48,6.141092,-0.6569767,3.43226,3.704099,-2.540832,13.94614,21.4097,25.8977,33.51822,12.30914,16.27727,27.77816,26.37708,26.26679,6.421029,8.233488,24.63741,-2.071903,23.91135,48.14128,48.44453,36.00086,28.74149,37.61596,40.37633,17.52387,16.84496,10.22275,7.630956,13.26931,-13.76982,-4.690309,18.31004,24.31009,10.81279,3.071601,2.110069,18.74656,59.68839,57.62003,28.01731,2.442214,6.049602,27.12603,40.84541,35.2106,21.46224,37.93781,26.04113,15.6929,29.05836,39.99621,33.77058,3.646849,-17.83899,20.67235,6.204231,18.79109,39.403,18.81893,20.97515,34.96689,41.05421,37.57315,45.51585,31.78665,33.22303,44.97462,15.79366,24.97552,35.63661,35.98279,43.069,50.25618,44.82367,37.18988,35.23619,16.59359,17.40598,31.19856,36.22353,23.34328,38.26881,55.3819,49.74366,24.68299,33.04601,14.62119,-0.8110008,27.97458,34.24877,39.92896,39.99375,25.75032,7.51441,41.00789,50.17437,30.6466,33.63874,28.53476,19.54988,23.04134,45.5913,52.02023,57.24834,39.52171,11.12142,41.42441,85.76162,87.41117,72.5679,90.04639,88.87953,90.04163,92.44614,89.51186,83.80766,85.47265,93.47331,105.622,121.9439,128.773,130.3217,133.8541,143.9994,167.9381,196.8043,220.7568,226.9512,200.5247,226.0876,250.4875,258.8047,277.1028,281.0372,312.9838,319.519,280.7355,285.5872,319.9502,329.3772,316.5335,330.1027,329.875,334.6478,349.7799,361.1149,339.8252,359.0669,386.9222,386.8634,368.0504,354.4137,374.3524,384.3897,346.9978,336.7902,324.6427,328.3277,334.9254,295.7858,265.2826,261.565,271.5951,263.32,215.1552,196.1443,192.783,179.6183,168.662,163.6583,144.3592,126.6988,132.4658,122.4684,119.7141,116.0604,103.884,92.67771,99.4095,110.2182,107.092,86.6201,61.38586,63.83551,71.14627,75.69029,110.0509,72.03524,55.88715,63.67659,44.24051,56.88576,59.09931,57.90082,65.65717,77.51565,54.99225,32.71405,39.26438,62.7704,40.94206,50.60365,54.73081,37.12912,36.30322,62.90596,55.7507,43.74708,66.8932,88.20544,49.4226,27.73612,38.88823,37.42278,51.7674,52.90407,43.84352,39.29533,47.05188,22.2893,14.02959,27.36135,31.614,12.5733,25.09522,36.52921,22.59846,8.980354,28.81463,27.51552,18.98869,29.21874,12.99785,4.669577,10.75893,19.57457,18.21526,47.81706,49.09985,39.28612,41.09874,30.47554,2.217816,5.706463,26.52734,25.05566,41.14136,32.40883,34.89915,48.29526,30.9535,44.29327,28.34819,20.39122,43.48273,35.62109,34.42047,27.83425,12.56106,0.811455,17.69653,27.62327,36.76451,45.66605,39.07608,24.71345,-0.7426573,4.681148,43.58344,37.63964,40.74811,19.97161,-1.659731,9.706242,-1.757258,-5.449133,2.924947,13.62838,5.215141,-29.83924,-9.794375,28.50371,27.14312,-5.139686,2.802784,10.1768,0.09058911,-6.862201,22.14049,38.39844,25.47902,6.757711,6.943557,15.74354,26.18672,31.76136,28.1995,15.073,16.66478,25.13883,29.2997,18.86795,-4.005524,21.94197,25.82511,17.07019,26.41057,42.55605,44.65978,36.53938,36.98454,47.1058,21.72367,45.69543,48.05647,33.64295,56.89201,45.8892,47.74741,47.04225,44.5877,60.37747,35.82093,61.2329,80.27091,67.61433,86.35686,80.55843,63.92356,58.11824,68.56225,69.05135,61.34705,72.29478,77.90719,53.12802,36.86634,65.80833,81.64784,68.87884,56.09983,51.20053,74.75753,77.02792,61.25485,56.36131,31.37215,38.17701,36.15025,27.46609,44.49421,28.43458,46.81355,64.23595,62.20303,64.42186,51.19399,60.00583,72.50262,69.78964,61.06208,48.12261,33.20668,35.12789,53.68431,64.7964,51.29458,49.6899,47.70784,38.7001,45.74672,45.23685,30.45331,11.82145,11.39893,37.61212,43.885,30.78672,12.49264,10.34705,35.50212,27.80416,30.08797,31.30174,11.47745,-7.771008,-0.2842594,17.65102,23.63377,15.33163,24.88814,25.76937,16.37116,9.886095,13.01629,10.72369,-5.237943,15.71277,32.02909,20.00117,41.7469,20.29632,9.671177,27.95599,44.28069,4.776158,-0.8811297,15.4399,18.46351,1.974612,4.015654,-18.05047,-12.91706,1.136705,-4.219646,-15.77526,1.272671,13.79449,1.418773,-20.59031,-12.36422,-25.28144,-28.9005,-31.92895,-36.41471,-23.04647,-13.75112,-8.902262,-31.5497,-49.46221,-11.18068,-29.24205,-4.493478,-1.648713,-29.77691,-16.41757,-1.278949,-11.14429,-20.03488,-8.808969,6.204682,-14.92491,-25.02931,-11.82463,1.000823,-10.96867,-30.97698,-2.472101,14.30297,15.23023,20.42598,9.07678,2.806543,3.937178,7.108502,5.086185,-6.380071,-8.257752,-26.3144,-28.71338,-5.800516,-3.654645,2.466322,-11.48364,-22.55225,-12.30867,-0.3423078,-21.84459,-17.48705,3.389934,14.35555,8.173929,13.33729,-14.93449,-18.68026,-7.82929,-18.71682,-7.850654,-3.210905,-2.169711,-4.813007,-9.983253,-11.49639,-16.24641,-13.44018,-1.5557,5.202335,-9.978103,-15.81145,-29.22668,-28.60498,-14.40754,-8.103052,-5.615182,-6.842072,-14.00192,-17.6876,-15.37597,-26.76718,-26.40495,-32.8156,-23.54548,1.333483,-7.283861,-21.20302,-8.615579,-11.0743,-23.05765,1.682854,-4.801575,0.9000896,9.616339,4.763735,-4.323112,17.91705,1.885789,24.24954,43.98779,26.84329,39.68539,41.7129,37.00863,38.31517,48.89878,66.89609,115.7133,128.346,111.3703,95.0325,97.30778,96.68002,82.72532,64.28709,31.25636,0.5135581,9.908301,20.79437,13.42778,8.987853,2.605878,-20.77243,-25.21961,2.664675,8.260158,1.01115,0.655701,-17.6889,-13.02521,-41.63861,-44.22617,-20.84244,-33.82026,-24.7915,-29.15989,-27.3924,-16.42267,-11.22558,-22.73468,-19.16082,-30.15711,-37.6683,-35.09442,-34.40498,-1.932291,-16.11401,-23.63301,-19.29134,-23.88656,-23.65121,-45.5433,-35.23278,-21.78131,-25.17072,-26.11711,-36.52541,-37.62632,-40.03974,-40.00634,-28.6078,-14.75947,-11.82289,-12.43875,-15.70396,-19.26434,-21.24541,-30.66102,-22.37972,-17.12941,-21.63901,-22.95466,-11.62653,-23.14933,-15.05501,-6.299712,-10.67426,-20.5835,-22.68846,-3.653479,17.94319,11.0748,-8.136776,4.809103,14.25519,5.304011,6.376516,16.48852,17.01297,11.84461,12.77567,21.23966,5.178806,-8.565318,22.70292,16.12797,-5.482478,-21.68784,-23.26283,-20.72379,-20.98177,14.87362,14.42603,-14.25963,-29.0912,-18.82962,-24.28364,-4.059,-13.49273,-21.35423,-8.345099,9.638336,20.85451,-0.3470803,1.167624,9.271534,0.7256835,-8.901384,2.303554,8.163888,-5.928844,-6.51657,14.2707,12.41301,17.2102,20.52469,23.36353,35.6373,59.64021,83.33949,115.3445,107.5359,132.8136,190.9213,212.058,211.9244,203.6344,208.6854,204.7071,188.5936,182.4351,167.4018,120.2095,99.23252,96.97118,86.65812,70.55924,43.28511,33.3728,25.43641,31.25605,56.56763,73.05042,50.80281,35.47348,31.11521,30.28749,32.13049,40.03152,45.59961,35.75241,25.12172,19.9376,20.38772,26.63568,17.3054,14.20052,22.60195,26.30494,16.23055,15.49851,43.2938,38.43191,16.99776,16.31298,41.56142,55.74192,38.11606,34.76347,39.51528,39.87307,37.34341,35.83914,35.20121,49.26371,34.45298,17.12667,37.47206,35.59161,45.12609,44.72795,47.26581,37.77695,6.927652,3.485529,12.17793,11.09752,17.35779,28.32804,25.30674,15.17476,14.31339,-2.897924,-9.618019,5.368408,18.0262,6.988455,28.51836,16.81978,13.90234,32.0749,39.97926,26.49744,42.05914,52.88924,46.64418,40.2382,54.52084,80.86911,71.35602,68.57019,66.67757,54.98901,47.69197,61.61367,46.67569,52.42389,58.55898,50.09891,36.97951,33.20133,23.2121,32.57925,19.22256,26.05071,37.09698,7.2712,29.83705,13.92947,12.02516,21.82203,33.40034,37.73834,18.54624,35.15648,17.33748,13.03207,17.86968,17.75557,42.33141,14.428,-0.2001089,4.88534,11.65311,7.299233,-2.205167,6.364513,-10.40685,2.072704,16.23726,8.418991,-3.372275,-6.163466,-12.87953,-11.65528,-10.12423,-2.450842,1.413036,-29.48937,-29.59539,-22.07773,-4.293019,-2.191014,-17.05575,-12.06923,-11.45468,8.250913,9.959505,-3.579607,-9.085308,-2.489778,-10.13083,-14.69578,0.812856,13.39153,16.6462,12.15361,-1.810874,9.045567,-1.194392,2.278083,0.6013793,-0.4075623,25.20456,28.09255,37.79413,31.87078,35.46792,46.29649,46.40665,44.77283,57.50102,86.01701,90.66325,103.5332,122.1145,108.646,116.0075,128.1928,126.6139,140.6633,152.1353,151.1506,178.8894,187.0764,187.748,179.8697,182.9769,206.9079,227.1965,217.6189,225.4353,233.3185,226.0263,192.4568,174.8496,214.4756,201.3443,193.7393,177.1318,172.8294,164.3888,132.5854,120.2823,134.9696,131.8349,136.6233,136.6224,129.6538,135.7678,136.4602,122.6586,133.5758,129.9883,121.8549,133.0651,146.6165,152.8999,154.2048,121.1262,92.18581,98.17474,119.4199,119.3286,98.58564,70.26395,73.01598,70.00716,65.07299,81.30404,68.64584,51.65557,56.73427,64.04649,68.86706,72.61134,69.33709,58.84063,64.45825,90.47747,109.365,122.9677,135.3182,136.8386,135.9275,126.2754,134.6741,135.2563,140.6868,163.5781,174.2052,158.1661,156.4438,147.17,134.4898,110.7166,96.7281,118.0184,91.06664,78.96688,63.71977,36.96821,19.28493,16.69576,14.33084,28.67866,-6.95888,9.944378,12.53443,-13.89053,-26.60721,-20.03261,-5.176047,-11.99512,-15.6775,-22.70829,-33.27255,-34.17573,-16.35557,4.705086,0.7800556,-5.03891,-5.068606,-4.422018,0.1910624,9.317772,-4.609291,0.3604409,1.420197,9.947648,8.756709,2.007241,13.02087,5.894824,12.16569,16.64758,24.25968,19.74914,4.292125,3.039573,19.37524,32.41938,21.2218,12.602,18.53558,29.98222,30.48758,20.43136,47.41761,46.47453,33.90464,42.80019,56.17221,43.92118,28.06672,55.0362,71.91737,43.74987,46.62367,64.66541,62.67268,63.59501,56.30424,69.84093,57.22917,63.15994,73.21689,69.46841,55.91627,27.9586,41.59803,44.23572,61.69009,59.42236,42.72805,44.11731,47.10203,29.6922,46.19011,30.1129,29.51762,41.84905,39.90444,34.38073,42.27944,49.1593,42.21092,53.92075,60.99886,60.15646,59.01126,37.38152,17.92026,44.50253,33.81313,30.82864,35.56054,28.96284,28.92713,38.45042,7.532172,21.21487,31.39237,45.05278,53.3415,42.11433,33.1737,31.41671,40.96308,35.14034,21.87244,19.13859,28.72752,37.4085,39.61469,37.09203,32.82388,12.5503,15.33555,39.61345,45.13988,26.04926,29.06043,13.36689,32.41334,24.63575,37.02783,43.94516,15.1296,16.79624,35.54079,35.57397,32.14107,32.20121,31.93586,38.3061,46.08454,34.14082,35.03846,38.64649,49.44931,16.36864,33.11919,64.6857,33.54745,47.98498,43.14651,31.79457,30.81865,38.25573,37.69373,36.56085,41.19117,30.91924,43.58321,17.39854,7.7541,43.03836,47.59624,27.1507,36.63769,26.32757,45.54118,29.49678,9.22983,13.98729,10.73189,6.834021,24.86531,19.17458,25.14024,31.11499,18.65793,27.09487,27.28787,33.39914,50.22789,9.43291,16.53485,26.03728,36.30766,7.680659,9.169273,37.45579,36.24535,27.15879,18.4279,26.40617,20.28255,33.59773,36.45443,33.37835,33.50905,15.87794,17.89439,45.93977,41.17152,36.71541,23.19518,23.89657,46.55978,44.3158,6.820615,39.23914,42.33064,24.58236,15.25563,19.82191,29.85096,38.1167,40.45735,41.43183,24.77324,39.71628,50.32125,56.51018,43.40812,32.46991,57.03846,42.12689,43.98424,53.18507,47.54066,53.12558,51.26697,38.27252,36.51372,40.32883,53.01712,39.59875,60.26163,47.25314,45.21297,52.40821,49.90998,56.92476,49.22942,46.01366,46.90767,52.38848,48.25585,45.60764,50.63077,55.37177,58.03485,60.48513,50.05386,49.02628,44.84864,40.20823,49.6091,66.95762,69.14801,54.97082,59.65764,64.62521,71.7517,57.07674,62.62257,78.09526,80.44331,66.13464,31.96199,45.57389,65.2541,85.68452,72.18076,64.51026,68.99479,68.8596,70.89437,73.59283,67.66292,77.13442,82.15998,88.70554,92.35082,86.19513,78.71832,76.01852,71.19491,93.12633,99.55018,101.3962,90.23543,82.12769,84.29967,76.33392,66.74345,90.71373,78.40936,83.02361,90.32143,83.42472,74.81448
